id,period,amount,game,status,time
9403,2022070114828,9,wingo,1,1665328440253
9404,2022070110964,8,wingo5,1,1665328500334
9405,2022070111608,3,wingo3,1,1665328500343
9406,2022070114829,3,wingo,1,1665328500340
9407,2022070114830,2,wingo,1,1665328560407
9408,2022070114831,4,wingo,1,1665328620484
9409,2022070114832,6,wingo,1,1665328680561
9410,2022070111609,1,wingo3,1,1665328680562
9411,2022070114833,5,wingo,1,1665328740636
9412,2022070110483,7,wingo10,1,1665328800712
9413,2022070114834,3,wingo,1,1665328800717
9414,2022070110965,5,wingo5,1,1665328800719
9415,2022070114835,7,wingo,1,1665328860789
9416,2022070111610,3,wingo3,1,1665328860790
9417,2022070114836,9,wingo,1,1665328920861
9418,2022070114837,0,wingo,1,1665328980945
9419,2022070114838,1,wingo,1,1665329040024
9420,2022070111611,7,wingo3,1,1665329040030
9421,2022070114839,3,wingo,1,1665329100124
9422,2022070110966,4,wingo5,1,1665329100129
9423,2022070114840,0,wingo,1,1665329160198
9424,2022070114841,1,wingo,1,1665329220284
9425,2022070111612,5,wingo3,1,1665329220289
9426,2022070114842,7,wingo,1,1665329280364
9427,2022070114843,3,wingo,1,1665329340446
9428,2022070111613,7,wingo3,1,1665329400525
9429,2022070110484,9,wingo10,1,1665329400531
9430,2022070114844,8,wingo,1,1665329400532
9431,2022070110967,9,wingo5,1,1665329400529
9432,2022070114845,9,wingo,1,1665329460600
9433,2022070114846,5,wingo,1,1665329520679
9434,2022070114847,3,wingo,1,1665329580755
9435,2022070111614,5,wingo3,1,1665329580761
9436,2022070114848,9,wingo,1,1665329640827
9437,2022070114849,4,wingo,1,1665329700906
9438,2022070110968,4,wingo5,1,1665329700908
9439,2022070114850,0,wingo,1,1665329760979
9440,2022070111615,4,wingo3,1,1665329760984
9441,2022070114851,9,wingo,1,1665329820055
9442,2022070114852,4,wingo,1,1665329880132
9443,2022070114853,1,wingo,1,1665329940207
9444,2022070111616,5,wingo3,1,1665329940211
9445,2022070114854,1,wingo,1,1665330000297
9446,2022070110485,2,wingo10,1,1665330000290
9447,2022070110969,2,wingo5,1,1665330000304
9448,2022070114855,0,wingo,1,1665330060361
9449,2022070114856,7,wingo,1,1665330120439
9450,2022070111617,9,wingo3,1,1665330120444
9451,2022070114857,4,wingo,1,1665330180529
9452,2022070114858,0,wingo,1,1665330240618
9453,2022070110970,5,wingo5,1,1665330300703
9454,2022070114859,4,wingo,1,1665330300711
9455,2022070111618,6,wingo3,1,1665330300712
9456,2022070114860,0,wingo,1,1665330360774
9457,2022070114861,7,wingo,1,1665330420850
9458,2022070114862,8,wingo,1,1665330480928
9459,2022070111619,4,wingo3,1,1665330480933
9460,2022070110486,8,wingo10,1,1665330600083
9461,2022070114863,5,wingo,1,1665330600087
9462,2022070110971,3,wingo5,1,1665330600088
9463,2022070114864,4,wingo,1,1665330660161
9464,2022070111620,5,wingo3,1,1665330660162
9465,2022070114865,3,wingo,1,1665330720241
9466,2022070114866,0,wingo,1,1665330780321
9467,2022070114867,4,wingo,1,1665330840404
9468,2022070111621,2,wingo3,1,1665330840410
9469,2022070114868,4,wingo,1,1665330900484
9470,2022070110972,7,wingo5,1,1665330900489
9471,2022070114869,7,wingo,1,1665330960563
9472,2022070114870,2,wingo,1,1665331020641
9473,2022070111622,1,wingo3,1,1665331020646
9474,2022070114871,7,wingo,1,1665331080711
9475,2022070114872,6,wingo,1,1665331140808
9476,2022070111623,2,wingo3,1,1665331200899
9477,2022070110973,2,wingo5,1,1665331200905
9478,2022070110487,9,wingo10,1,1665331200907
9479,2022070114873,1,wingo,1,1665331200907
9480,2022070114874,7,wingo,1,1665331260975
9481,2022070114875,1,wingo,1,1665331320056
9482,2022070114876,3,wingo,1,1665331380130
9483,2022070111624,3,wingo3,1,1665331380135
9484,2022070114877,4,wingo,1,1665331440209
9485,2022070114878,2,wingo,1,1665331500284
9486,2022070110974,1,wingo5,1,1665331500289
9487,2022070114879,1,wingo,1,1665331560370
9488,2022070111625,7,wingo3,1,1665331560376
9489,2022070114880,4,wingo,1,1665331620444
9490,2022070114881,5,wingo,1,1665331680520
9491,2022070114882,7,wingo,1,1665331740596
9492,2022070111626,3,wingo3,1,1665331740602
9493,2022070114883,8,wingo,1,1665331800674
9494,2022070110488,2,wingo10,1,1665331800674
9495,2022070110975,9,wingo5,1,1665331800675
9496,2022070114884,9,wingo,1,1665331860750
9497,2022070114885,5,wingo,1,1665331920828
9498,2022070111627,6,wingo3,1,1665331920835
9499,2022070114886,9,wingo,1,1665331980905
9500,2022070114887,0,wingo,1,1665332040982
9501,2022070110976,4,wingo5,1,1665332100067
9502,2022070114888,6,wingo,1,1665332100072
9503,2022070111628,6,wingo3,1,1665332100073
9504,2022070114889,0,wingo,1,1665332160156
9505,2022070114890,4,wingo,1,1665332220232
9506,2022070114891,5,wingo,1,1665332280322
9507,2022070111629,2,wingo3,1,1665332280326
9508,2022070114892,7,wingo,1,1665332340393
9509,2022070110489,8,wingo10,1,1665332400467
9510,2022070114893,6,wingo,1,1665332400472
9511,2022070110977,9,wingo5,1,1665332400472
9512,2022070114894,9,wingo,1,1665332460539
9513,2022070111630,2,wingo3,1,1665332460540
9514,2022070114895,2,wingo,1,1665332520616
9515,2022070114896,4,wingo,1,1665332580692
9516,2022070114897,2,wingo,1,1665332640769
9517,2022070111631,6,wingo3,1,1665332640775
9518,2022070114898,9,wingo,1,1665332700853
9519,2022070110978,6,wingo5,1,1665332700860
9520,2022070114899,9,wingo,1,1665332760932
9521,2022070114900,4,wingo,1,1665332820008
9522,2022070111632,4,wingo3,1,1665332820014
9523,2022070114901,1,wingo,1,1665332880095
9524,2022070114902,4,wingo,1,1665332940170
9525,2022070110979,7,wingo5,1,1665333000273
9526,2022070111633,7,wingo3,1,1665333000267
9527,2022070110490,0,wingo10,1,1665333000280
9528,2022070114903,7,wingo,1,1665333000280
9529,2022070114904,4,wingo,1,1665333060323
9530,2022070114905,2,wingo,1,1665333120400
9531,2022070114906,2,wingo,1,1665333180479
9532,2022070111634,5,wingo3,1,1665333180484
9533,2022070114907,3,wingo,1,1665333240550
9534,2022070114908,3,wingo,1,1665333300622
9535,2022070110980,0,wingo5,1,1665333300626
9536,2022070114909,5,wingo,1,1665333360700
9537,2022070111635,7,wingo3,1,1665333360705
9538,2022070114910,0,wingo,1,1665333420778
9539,2022070114911,7,wingo,1,1665333480851
9540,2022070114912,3,wingo,1,1665333540937
9541,2022070111636,4,wingo3,1,1665333540943
9542,2022070110491,6,wingo10,1,1665333600008
9543,2022070114913,6,wingo,1,1665333600015
9544,2022070110981,2,wingo5,1,1665333600016
9545,2022070114914,5,wingo,1,1665333660079
9546,2022070114915,5,wingo,1,1665333720157
9547,2022070111637,4,wingo3,1,1665333720162
9548,2022070114916,7,wingo,1,1665333780237
9549,2022070114917,4,wingo,1,1665333840317
9550,2022070110982,8,wingo5,1,1665333900398
9551,2022070114918,1,wingo,1,1665333900403
9552,2022070111638,7,wingo3,1,1665333900409
9553,2022070114919,6,wingo,1,1665333960466
9554,2022070114920,4,wingo,1,1665334020540
9555,2022070114921,9,wingo,1,1665334080619
9556,2022070111639,6,wingo3,1,1665334080625
9557,2022070114922,3,wingo,1,1665334140699
9558,2022070110492,9,wingo10,1,1665334200781
9559,2022070114923,3,wingo,1,1665334200786
9560,2022070110983,1,wingo5,1,1665334200788
9561,2022070114924,7,wingo,1,1665334260852
9562,2022070111640,1,wingo3,1,1665334260858
9563,2022070114925,1,wingo,1,1665334320929
9564,2022070114926,1,wingo,1,1665334380003
9565,2022070114927,9,wingo,1,1665334440083
9566,2022070111641,0,wingo3,1,1665334440090
9567,2022070114928,3,wingo,1,1665334500169
9568,2022070110984,2,wingo5,1,1665334500174
9569,2022070114929,4,wingo,1,1665334560250
9570,2022070114930,9,wingo,1,1665334620331
9571,2022070111642,3,wingo3,1,1665334620335
9572,2022070114931,3,wingo,1,1665334680415
9573,2022070114932,9,wingo,1,1665334740500
9574,2022070114933,0,wingo,1,1665334800624
9575,2022070111643,5,wingo3,1,1665334800625
9576,2022070110493,5,wingo10,1,1665334800627
9577,2022070110985,8,wingo5,1,1665334800626
9578,2022070114934,5,wingo,1,1665334860689
9579,2022070114935,1,wingo,1,1665334920782
9580,2022070114936,2,wingo,1,1665334980856
9581,2022070111644,0,wingo3,1,1665334980856
9582,2022070114937,6,wingo,1,1665335040933
9583,2022070114938,7,wingo,1,1665335100016
9584,2022070110986,9,wingo5,1,1665335100021
9585,2022070114939,8,wingo,1,1665335160089
9586,2022070111645,8,wingo3,1,1665335160094
9587,2022070114940,8,wingo,1,1665335220168
9588,2022070114941,4,wingo,1,1665335280245
9589,2022070114942,0,wingo,1,1665335340323
9590,2022070111646,9,wingo3,1,1665335340327
9591,2022070110494,7,wingo10,1,1665335400413
9592,2022070110987,8,wingo5,1,1665335400407
9593,2022070114943,1,wingo,1,1665335400418
9594,2022070114944,5,wingo,1,1665335460476
9595,2022070114945,9,wingo,1,1665335520556
9596,2022070111647,3,wingo3,1,1665335520561
9597,2022070114946,3,wingo,1,1665335580626
9598,2022070114947,1,wingo,1,1665335640699
9599,2022070111648,2,wingo3,1,1665335700781
9600,2022070110988,9,wingo5,1,1665335700788
9601,2022070114948,8,wingo,1,1665335700789
9602,2022070114949,9,wingo,1,1665335760848
9603,2022070114950,5,wingo,1,1665335820926
9604,2022070114951,9,wingo,1,1665335880999
9605,2022070111649,1,wingo3,1,1665335881003
9606,2022070114952,8,wingo,1,1665335940071
9607,2022070110989,4,wingo5,1,1665336000152
9608,2022070114953,1,wingo,1,1665336000157
9609,2022070110495,0,wingo10,1,1665336000157
9610,2022070114954,3,wingo,1,1665336060238
9611,2022070111650,7,wingo3,1,1665336060240
9612,2022070114955,0,wingo,1,1665336120311
9613,2022070114956,5,wingo,1,1665336180388
9614,2022070114957,9,wingo,1,1665336240467
9615,2022070111651,6,wingo3,1,1665336240470
9616,2022070114958,6,wingo,1,1665336300549
9617,2022070110990,1,wingo5,1,1665336300555
9618,2022070114959,3,wingo,1,1665336360620
9619,2022070111652,8,wingo3,1,1665336420706
9620,2022070114960,4,wingo,1,1665336420700
9621,2022070114961,1,wingo,1,1665336480778
9622,2022070114962,7,wingo,1,1665336540856
9623,2022070114963,6,wingo,1,1665336600951
9624,2022070111653,5,wingo3,1,1665336600960
9625,2022070110991,4,wingo5,1,1665336600961
9626,2022070110496,1,wingo10,1,1665336600961
9627,2022070114964,9,wingo,1,1665336660021
9628,2022070114965,1,wingo,1,1665336720092
9629,2022070114966,0,wingo,1,1665336780167
9630,2022070111654,9,wingo3,1,1665336780173
9631,2022070114967,6,wingo,1,1665336840243
9632,2022070114968,7,wingo,1,1665336900320
9633,2022070110992,1,wingo5,1,1665336900329
9634,2022070114969,8,wingo,1,1665336960394
9635,2022070111655,9,wingo3,1,1665336960400
9636,2022070114970,6,wingo,1,1665337020470
9637,2022070114971,4,wingo,1,1665337080545
9638,2022070114972,8,wingo,1,1665337140615
9639,2022070111656,6,wingo3,1,1665337140619
9640,2022070110497,0,wingo10,1,1665337200693
9641,2022070110993,3,wingo5,1,1665337200689
9642,2022070114973,1,wingo,1,1665337200697
9643,2022070114974,3,wingo,1,1665337260762
9644,2022070114975,9,wingo,1,1665337320839
9645,2022070111657,6,wingo3,1,1665337320843
9646,2022070114976,4,wingo,1,1665337380911
9647,2022070114977,9,wingo,1,1665337440986
9648,2022070111658,9,wingo3,1,1665337500071
9649,2022070110994,3,wingo5,1,1665337500077
9650,2022070114978,6,wingo,1,1665337500077
9651,2022070114979,7,wingo,1,1665337560149
9652,2022070114980,4,wingo,1,1665337620226
9653,2022070114981,2,wingo,1,1665337680302
9654,2022070111659,1,wingo3,1,1665337680307
9655,2022070114982,1,wingo,1,1665337740383
9656,2022070110995,7,wingo5,1,1665337800461
9657,2022070114983,8,wingo,1,1665337800466
9658,2022070110498,2,wingo10,1,1665337800466
9659,2022070114984,6,wingo,1,1665337860536
9660,2022070111660,6,wingo3,1,1665337860541
9661,2022070114985,3,wingo,1,1665337920609
9662,2022070114986,0,wingo,1,1665337980682
9663,2022070114987,6,wingo,1,1665338040763
9664,2022070111661,5,wingo3,1,1665338040769
9665,2022070110996,4,wingo5,1,1665338100848
9666,2022070114988,2,wingo,1,1665338100843
9667,2022070114989,8,wingo,1,1665338160921
9668,2022070111662,7,wingo3,1,1665338221001
9669,2022070114990,6,wingo,1,1665338220997
9670,2022070114991,7,wingo,1,1665338280076
9671,2022070114992,1,wingo,1,1665338340167
9672,2022070111663,8,wingo3,1,1665338400241
9673,2022070110997,5,wingo5,1,1665338400244
9674,2022070114993,3,wingo,1,1665338400245
9675,2022070110499,6,wingo10,1,1665338400245
9676,2022070114994,4,wingo,1,1665338460309
9677,2022070114995,7,wingo,1,1665338520383
9678,2022070114996,0,wingo,1,1665338580465
9679,2022070111664,0,wingo3,1,1665338580469
9680,2022070114997,9,wingo,1,1665338640542
9681,2022070114998,8,wingo,1,1665338700616
9682,2022070110998,9,wingo5,1,1665338700619
9683,2022070114999,4,wingo,1,1665338760691
9684,2022070111665,7,wingo3,1,1665338760696
9685,2022070115000,8,wingo,1,1665338820770
9686,2022070115001,4,wingo,1,1665338880845
9687,2022070115002,8,wingo,1,1665338940922
9688,2022070111666,5,wingo3,1,1665338940926
9689,2022070110500,9,wingo10,1,1665339000999
9690,2022070115003,0,wingo,1,1665339001003
9691,2022070110999,6,wingo5,1,1665339001006
9692,2022070115004,2,wingo,1,1665339060073
9693,2022070115005,9,wingo,1,1665339120155
9694,2022070111667,4,wingo3,1,1665339120159
9695,2022070115006,5,wingo,1,1665339180230
9696,2022070115007,7,wingo,1,1665339240311
9697,2022070111668,3,wingo3,1,1665339300387
9698,2022070111000,2,wingo5,1,1665339300392
9699,2022070115008,5,wingo,1,1665339300393
9700,2022070115009,1,wingo,1,1665339360464
9701,2022070115010,9,wingo,1,1665339420537
9702,2022070115011,5,wingo,1,1665339480619
9703,2022070111669,0,wingo3,1,1665339480624
9704,2022070115012,3,wingo,1,1665339540693
9705,2022070110501,5,wingo10,1,1665339600771
9706,2022070115013,3,wingo,1,1665339600773
9707,2022070111001,4,wingo5,1,1665339600773
9708,2022070115014,0,wingo,1,1665339660845
9709,2022070111670,3,wingo3,1,1665339660849
9710,2022070115015,4,wingo,1,1665339720920
9711,2022070115016,5,wingo,1,1665339780997
9712,2022070115017,9,wingo,1,1665339840071
9713,2022070111671,9,wingo3,1,1665339840076
9714,2022070115018,0,wingo,1,1665339900147
9715,2022070111002,0,wingo5,1,1665339900151
9716,2022070115019,3,wingo,1,1665339960217
9717,2022070115020,8,wingo,1,1665340020292
9718,2022070111672,6,wingo3,1,1665340020297
9719,2022070115021,4,wingo,1,1665340080366
9720,2022070115022,1,wingo,1,1665340140440
9721,2022070111673,2,wingo3,1,1665340200520
9722,2022070111003,4,wingo5,1,1665340200524
9723,2022070110502,9,wingo10,1,1665340200528
9724,2022070115023,0,wingo,1,1665340200529
9725,2022070115024,4,wingo,1,1665340260593
9726,2022070115025,4,wingo,1,1665340320671
9727,2022070115026,9,wingo,1,1665340380749
9728,2022070111674,6,wingo3,1,1665340380754
9729,2022070115027,3,wingo,1,1665340440827
9730,2022070115028,5,wingo,1,1665340500908
9731,2022070111004,0,wingo5,1,1665340500913
9732,2022070115029,5,wingo,1,1665340560981
9733,2022070111675,1,wingo3,1,1665340560984
9734,2022070115030,8,wingo,1,1665340620054
9735,2022070115031,8,wingo,1,1665340680126
9736,2022070115032,9,wingo,1,1665340740202
9737,2022070111676,7,wingo3,1,1665340740208
9738,2022070110503,4,wingo10,1,1665340800274
9739,2022070115033,3,wingo,1,1665340800280
9740,2022070111005,0,wingo5,1,1665340800281
9741,2022070115034,2,wingo,1,1665340860346
9742,2022070115035,1,wingo,1,1665340920427
9743,2022070111677,8,wingo3,1,1665340920432
9744,2022070115036,9,wingo,1,1665340980506
9745,2022070115037,7,wingo,1,1665341040576
9746,2022070111006,3,wingo5,1,1665341100650
9747,2022070115038,2,wingo,1,1665341100657
9748,2022070111678,3,wingo3,1,1665341100659
9749,2022070115039,9,wingo,1,1665341160718
9750,2022070115040,9,wingo,1,1665341220794
9751,2022070115041,1,wingo,1,1665341280879
9752,2022070111679,8,wingo3,1,1665341280885
9753,2022070115042,1,wingo,1,1665341340947
9754,2022070110504,8,wingo10,1,1665341400023
9755,2022070111007,2,wingo5,1,1665341400031
9756,2022070115043,1,wingo,1,1665341400030
9757,2022070115044,1,wingo,1,1665341460105
9758,2022070111680,6,wingo3,1,1665341460111
9759,2022070115045,9,wingo,1,1665341520181
9760,2022070115046,2,wingo,1,1665341580264
9761,2022070111681,4,wingo3,1,1665341640350
9762,2022070115047,3,wingo,1,1665341640349
9763,2022070111008,9,wingo5,1,1665341700435
9764,2022070115048,4,wingo,1,1665341700430
9765,2022070115049,1,wingo,1,1665341760503
9766,2022070115050,0,wingo,1,1665341820579
9767,2022070111682,8,wingo3,1,1665341820584
9768,2022070115051,0,wingo,1,1665341880662
9769,2022070115052,9,wingo,1,1665341940734
9770,2022070111683,1,wingo3,1,1665342000806
9771,2022070115053,1,wingo,1,1665342000819
9772,2022070110505,3,wingo10,1,1665342000818
9773,2022070111009,0,wingo5,1,1665342000813
9774,2022070115054,5,wingo,1,1665342060877
9775,2022070115055,9,wingo,1,1665342120952
9776,2022070115056,7,wingo,1,1665342180041
9777,2022070111684,9,wingo3,1,1665342180046
9778,2022070115057,1,wingo,1,1665342240116
9779,2022070115058,5,wingo,1,1665342300190
9780,2022070111010,9,wingo5,1,1665342300194
9781,2022070115059,6,wingo,1,1665342360259
9782,2022070111685,0,wingo3,1,1665342360263
9783,2022070115060,4,wingo,1,1665342420334
9784,2022070115061,1,wingo,1,1665342480414
9785,2022070111686,0,wingo3,1,1665342540495
9786,2022070115062,3,wingo,1,1665342540491
9787,2022070110506,3,wingo10,1,1665342600572
9788,2022070115063,7,wingo,1,1665342600577
9789,2022070111011,8,wingo5,1,1665342600579
9790,2022070115064,9,wingo,1,1665342660651
9791,2022070111687,2,wingo3,1,1665342720726
9792,2022070115065,8,wingo,1,1665342720721
9793,2022070115066,9,wingo,1,1665342780792
9794,2022070115067,5,wingo,1,1665342840875
9795,2022070111012,4,wingo5,1,1665342900955
9796,2022070111688,1,wingo3,1,1665342900967
9797,2022070115068,0,wingo,1,1665342900961
9798,2022070115069,4,wingo,1,1665342960036
9799,2022070115070,3,wingo,1,1665343020119
9800,2022070115071,4,wingo,1,1665343080200
9801,2022070111689,3,wingo3,1,1665343080202
9802,2022070115072,7,wingo,1,1665343140276
9803,2022070111013,9,wingo5,1,1665343200356
9804,2022070115073,8,wingo,1,1665343200357
9805,2022070110507,8,wingo10,1,1665343200357
9806,2022070111690,0,wingo3,1,1665343260436
9807,2022070115074,7,wingo,1,1665343260432
9808,2022070115075,6,wingo,1,1665343320510
9809,2022070115076,6,wingo,1,1665343380585
9810,2022070115077,2,wingo,1,1665343440673
9811,2022070111691,3,wingo3,1,1665343440679
9812,2022070115078,9,wingo,1,1665343500752
9813,2022070111014,2,wingo5,1,1665343500753
9814,2022070115079,5,wingo,1,1665343560827
9815,2022070115080,6,wingo,1,1665343620910
9816,2022070111692,0,wingo3,1,1665343620915
9817,2022070115081,8,wingo,1,1665343680987
9818,2022070115082,5,wingo,1,1665343740061
9819,2022070111693,6,wingo3,1,1665343800139
9820,2022070111015,0,wingo5,1,1665343800144
9821,2022070115083,5,wingo,1,1665343800147
9822,2022070110508,1,wingo10,1,1665343800146
9823,2022070115084,7,wingo,1,1665343860208
9824,2022070115085,9,wingo,1,1665343920289
9825,2022070115086,9,wingo,1,1665343980369
9826,2022070111694,7,wingo3,1,1665343980374
9827,2022070115087,1,wingo,1,1665344040445
9828,2022070115088,7,wingo,1,1665344100527
9829,2022070111016,9,wingo5,1,1665344100528
9830,2022070115089,0,wingo,1,1665344160602
9831,2022070111695,7,wingo3,1,1665344160607
9832,2022070115090,9,wingo,1,1665344220676
9833,2022070115091,7,wingo,1,1665344280759
9834,2022070115092,2,wingo,1,1665344340835
9835,2022070111696,2,wingo3,1,1665344340841
9836,2022070110509,1,wingo10,1,1665344400910
9837,2022070115093,1,wingo,1,1665344400915
9838,2022070111017,4,wingo5,1,1665344400916
9839,2022070115094,9,wingo,1,1665344460989
9840,2022070115095,4,wingo,1,1665344520070
